#VALUE!,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory usage [GB],Memory capacity provisioned [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],Label,Memory usage [KB],,,
1377717787,4,11703.99824,64.37199032,0.55,0.4921312,67108864,0,0.5333333333,0,1,0,492131.2,,,1
1377718687,4,11703.99824,70.22398944,0.6,0,67108864,32.6666666667,3.0666666667,0,1,0,0,,,1
1377719586,4,11703.99824,64.37199032,0.55,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377720486,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377721386,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6,0,1,0,0,,,1
1377722286,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377723186,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1377724087,4,11703.99824,66.3226566933,0.5666666667,0.2684352,67108864,0,0.6666666667,0,1,0,268435.2,,,1
1377724987,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.7333333333,0,1,0,0,,,1
1377725887,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6,0,1,0,0,,,1
1377726787,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6,0,1,0,0,,,1
1377727687,4,11703.99824,76.07598856,0.65,0,67108864,0,1.8666666667,0,1.0666666667,0,0,,,1
1377728587,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0.0666666667,1.0666666667,0,1,0,0,,,1
1377729487,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377730387,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.0666666667,0,1,0,0,,,1
1377731288,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377732188,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1377733088,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377733988,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1377734888,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377735788,4,11703.99824,76.07598856,0.65,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377736688,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377737588,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377738489,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377739389,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377740289,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377741189,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377742089,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377742989,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377743889,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377744789,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6,0,1,0,0,,,1
1377745689,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377746589,4,11703.99824,64.37199032,0.55,0,67108864,0,1.1333333333,0,1,0,0,,,1
1377747489,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377748389,4,11703.99824,58.5199912,0.5,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377749290,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.9333333333,0,1.0666666667,0,0,,,1
1377750190,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377751090,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377751990,4,11703.99824,58.5199912,0.5,0,67108864,0,1.0666666667,0,1.0666666667,0,0,,,1
1377752889,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377753789,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377754689,4,11703.99824,64.37199032,0.55,0,67108864,0,0.8,0,1.0666666667,0,0,,,1
1377755590,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377756490,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377757390,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.8,0,1,0,0,,,1
1377758290,4,11703.99824,70.22398944,0.6,0,67108864,0,1.0666666667,0.0666666667,1.0666666667,0,0,,,1
1377759190,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377760090,4,11703.99824,146.299978,1.25,0.4026528,67108864,131.3333333333,21.5333333333,0,1.4,1,402652.8,,,1
1377760990,4,11703.99824,64.37199032,0.55,0.3131744,67108864,0,0.3333333333,0,1,0,313174.4,,,1
1377761890,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377762790,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377763690,4,11703.99824,79.9773213067,0.6833333333,0.1342176,67108864,0,1.1333333333,0,1.0666666667,0,134217.6,,,1
1377764590,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377765491,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377766391,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.4,0,1,0,0,,,1
1377767291,4,11703.99824,81.92798768,0.7,0,67108864,0,0.4,0,1,0,0,,,1
1377768191,4,11703.99824,70.22398944,0.6,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377769091,4,11703.99824,76.07598856,0.65,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377769991,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377770891,4,11703.99824,81.92798768,0.7,0,67108864,0,0.4,0,1.0666666667,0,0,,,1
1377771791,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377772691,4,11703.99824,76.07598856,0.65,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377773591,4,11703.99824,66.3226566933,0.5666666667,0.2684352,67108864,0,0.6,0,1,0,268435.2,,,1
1377774491,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.4,0,1,0,0,,,1
1377775391,4,11703.99824,64.37199032,0.55,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377776291,4,11703.99824,76.07598856,0.65,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377777192,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377778092,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377778992,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377779892,4,11703.99824,70.22398944,0.6,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377780792,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377781692,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377782592,4,11703.99824,58.5199912,0.5,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377783492,4,11703.99824,70.22398944,0.6,0,67108864,0,0.8,0,1,0,0,,,1
1377784392,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377785292,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6,0,1,0,0,,,1
1377786192,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.9333333333,0,1,0,0,,,1
1377787092,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377787992,4,11703.99824,58.5199912,0.5,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377788892,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377789792,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377790692,4,11703.99824,70.22398944,0.6,0,67108864,0,1.2666666667,0,1.0666666667,0,0,,,1
1377791592,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377792492,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377793392,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377794292,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377795192,4,11703.99824,64.37199032,0.55,0.223696,67108864,0,0.6666666667,0,1,0,223696,,,1
1377796093,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377796993,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377797893,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377798793,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377799693,4,11703.99824,76.07598856,0.65,0,67108864,0,1.3333333333,0,1,0,0,,,1
1377800593,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377801493,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377802393,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377803293,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377804194,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377805094,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1,0,1,0,0,,,1
1377805994,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6666666667,0,1.0666666667,0,0,,,1
1377806894,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377807794,4,11703.99824,76.07598856,0.65,0.1342176,67108864,0,0.5333333333,0,1,0,134217.6,,,1
1377808694,4,11703.99824,66.8799899429,0.5714285714,0,67108864,0,0.3571428571,0,1,0,0,,,1
1377809594,4,11703.99824,81.92798768,0.7,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377810494,4,11703.99824,72.1746558133,0.6166666667,0.1342176,67108864,0,0.6,0,1,0,134217.6,,,1
1377811394,4,11703.99824,81.92798768,0.7,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377812294,4,11703.99824,74.1253221867,0.6333333333,0.223696,67108864,0,1.1333333333,0,1,0,223696,,,1
1377813194,4,11703.99824,150.2013107467,1.2833333333,0.5368704,67108864,131.3333333333,22.1333333333,0,1.4,1,536870.4,,,1
1377814094,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.4,0,1,0,0,,,1
1377814995,4,11703.99824,74.1253221867,0.6333333333,0.2684352,67108864,0,1,0,1,0,268435.2,,,1
1377815895,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377816795,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377817694,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.9333333333,0,1,0,0,,,1
1377818594,4,11703.99824,68.9699896286,0.5892857143,0,67108864,0,1.0714285714,0,1.0714285714,0,0,,,1
1377819494,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.9333333333,0,1,0,0,,,1
1377820394,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377821294,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377822194,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377823094,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377823994,4,11703.99824,62.6999905714,0.5357142857,0,67108864,0,0.7142857143,0,1,0,0,,,1
1377824895,4,11703.99824,64.37199032,0.55,0,67108864,0,1,0,1,0,0,,,1
1377825795,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377826695,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377827595,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377828495,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1377829395,4,11703.99824,78.0266549333,0.6666666667,0.223696,67108864,0,0.8,0,1,0,223696,,,1
1377830295,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377831195,4,11703.99824,64.37199032,0.55,0.1342176,67108864,0,0.6666666667,0,1,0,134217.6,,,1
1377832095,4,11703.99824,62.6999905714,0.5357142857,0,67108864,0,0.7142857143,0,1,0,0,,,1
1377832995,4,11703.99824,71.0599893143,0.6071428571,0,67108864,0,0.7142857143,0,1,0,0,,,1
1377833895,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377834795,4,11703.99824,83.5999874286,0.7142857143,0,67108864,0,0.8571428571,0,1,0,0,,,1
1377835695,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1377836596,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377837496,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377838396,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377839296,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1377840196,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377841096,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377841996,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.9333333333,0,1.0666666667,0,0,,,1
1377842896,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,14.0666666667,0,1,0,0,,,1
1377843796,4,11703.99824,76.07598856,0.65,0,67108864,0,0.9333333333,0,1,0,0,,,1
1377844696,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377845597,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377846497,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.8666666667,0,1,0,0,,,1
1377847397,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.7333333333,0,1,0,0,,,1
1377848297,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377849197,4,11703.99824,72.1746558133,0.6166666667,0.1342176,67108864,0,0.6,0,1,0,134217.6,,,1
1377850097,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377850996,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.8,0,1,0,0,,,1
1377851896,4,11703.99824,58.5199912,0.5,0,67108864,0,0.6,0,1,0,0,,,1
1377852796,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6,0,1,0,0,,,1
1377853696,4,11703.99824,72.1746558133,0.6166666667,0.1342176,67108864,0,0.6,0,0.9333333333,0,134217.6,,,1
1377854597,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377855497,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1377856397,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377857297,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377858197,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377859097,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.7333333333,0,1,0,0,,,1
1377859997,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377860897,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.8,0,0.9333333333,0,0,,,1
1377861797,4,11703.99824,76.07598856,0.65,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377862698,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.5333333333,0,0.9333333333,0,0,,,1
1377863598,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377864498,4,11703.99824,79.9773213067,0.6833333333,0.0894784,67108864,0,0.5333333333,0,1,0,89478.4,,,1
1377865398,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377866298,4,11703.99824,74.1253221867,0.6333333333,0.223696,67108864,32.6666666667,4,0,1,0,223696,,,1
1377867198,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377868098,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377868998,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377869898,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.9333333333,0.0666666667,1.0666666667,0,0,,,1
1377870798,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377871698,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377872599,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1,0,1,0,0,,,1
1377873499,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377874399,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377875299,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.8,0,1,0,0,,,1
1377876199,4,11703.99824,68.2733230667,0.5833333333,0.9842624,67108864,0,0.8,0,1,0,984262.4,,,1
1377877099,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377877999,4,11703.99824,64.37199032,0.55,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377878899,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377879799,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1.0666666667,0,1.0666666667,0,0,,,1
1377880700,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377881600,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6,0,1,0,0,,,1
1377882500,4,11703.99824,76.07598856,0.65,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377883399,4,11703.99824,3684.8087792267,31.4833333333,1.6106112,67108864,5.0666666667,3.3333333333,278.7333333333,19.1333333333,1,1610611.2,,,1
1377884299,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377885199,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377886100,4,11703.99824,64.37199032,0.55,0,67108864,0,0.4,0,1,0,0,,,1
1377887000,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377887900,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377888800,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377889700,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377890600,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377891500,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.9333333333,0,1,0,0,,,1
1377892400,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377893300,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377894200,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377895100,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377896000,4,11703.99824,76.07598856,0.65,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377896901,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377897801,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377898701,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377899601,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377900501,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1.2,0,1,0,0,,,1
1377901401,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0.0666666667,0.7333333333,0,1,0,0,,,1
1377902301,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377903201,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377904102,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.8666666667,0,1,0,0,,,1
1377905002,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377905902,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377906802,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377907702,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377908602,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377909502,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6,0,1,0,0,,,1
1377910402,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377911302,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377912202,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377913102,4,11703.99824,76.07598856,0.65,0.447392,67108864,0,0.6,0,1,0,447392,,,1
1377914003,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377914903,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377915803,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.3333333333,0,1,0,0,,,1
1377916702,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377917602,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377918502,4,11703.99824,72.1746558133,0.6166666667,0,67108864,32.6666666667,4.2,0,1,0,0,,,1
1377919402,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377920302,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.7333333333,0,1.0666666667,0,0,,,1
1377921203,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.8666666667,0,1.0666666667,0,0,,,1
1377922103,4,11703.99824,64.37199032,0.55,0.1789568,67108864,0,0.3333333333,0,1,0,178956.8,,,1
1377923003,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377923903,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377924803,4,11703.99824,58.5199912,0.5,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377925703,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.7333333333,0,1.0666666667,0,0,,,1
1377926603,4,11703.99824,58.5199912,0.5,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377927503,4,11703.99824,58.5199912,0.5,0,67108864,0,0.4,0,1,0,0,,,1
1377928403,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377929303,4,11703.99824,64.37199032,0.55,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377930204,4,11703.99824,85.8293204267,0.7333333333,0.1789568,67108864,0,0.8,0,1,0,178956.8,,,1
1377931104,4,11703.99824,68.2733230667,0.5833333333,0.0447392,67108864,0,0.8666666667,0,1.0666666667,0,44739.2,,,1
1377932004,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377932904,4,11703.99824,66.3226566933,0.5666666667,0.447392,67108864,0,0.6,0,1,0,447392,,,1
1377933804,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377934704,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.1333333333,0.0666666667,1.0666666667,0,0,,,1
1377935604,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377936504,4,11703.99824,81.92798768,0.7,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377937404,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377938304,4,11703.99824,76.07598856,0.65,0,67108864,0,1.1333333333,0,1,0,0,,,1
1377939205,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377940105,4,11703.99824,76.07598856,0.65,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377941005,4,11703.99824,72.1746558133,0.6166666667,0.2684352,67108864,0,0.6666666667,0,1,0,268435.2,,,1
1377941905,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.4,0,1,0,0,,,1
1377942805,4,11703.99824,81.92798768,0.7,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377943705,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377944605,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377945505,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377946405,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
